worker_algorithm,cooling_delay,no_delay,queue_time_delay
fastest_worker_fair,19.115084498897613,-2.343709217611266,2.1193908713905536
least_loaded_fair,-7.698053297080963,0.9812664590656439,-0.9353685579527005
network_optimal_fair,13.708573867248221,-0.9146810240415796,-0.15642289359192657
random_worker,-7.415028035091605,0.822176636456224,-0.6318165855794813
rr_worker,-7.746078619453766,0.46139775602167066,0.20970793329717477
