job_algorithm,cooling_delay,no_delay,queue_time_delay
edf_job,-0.02538024051366444,0.2779870549806557,-0.6042643186716652
rr_job,-0.4617141496505375,0.41842014527794175,-0.8428619478696395
urgency_job,0.47899281986321385,-0.6835161913289782,1.4201948839064364
