stratum,algo_min_mean,algo_max_mean,algo_diff_ms,algo_diff_pct,workload_min_mean,workload_max_mean,workload_diff_ms,workload_diff_pct
no_delay,0.9835521712286479,1.0700351605153964,0.08648298928674847,8.444519168632599,0.9624229713837711,1.0466648027542047,0.08424183137043362,8.380875575782913
cooling_delay,1.0030278833967048,1.135703180212014,0.13267529681530932,12.56294037724825,1.0321172609544085,1.1325805084745761,0.10046324752016766,9.232696168332318
queue_time_delay,1.0020871934604905,1.077632603406326,0.07554540994583547,7.304189529936324,0.9925537244561634,1.0530877690288714,0.060534044572707946,5.939082138161314
